"","text","favoriteCount","replyToSN","created","replyToSID","id","replyToUID"
"309","Kl. 0203. Åsane Nyborg. Mann innbrakt og satt i arrest etter ordensforstyrring.",0,NA,2017-12-03 04:18:10,NA,"937174095430594561",NA
"310","Kl. 0255. Bergen Sentrum. Byparken. Vekter skada etter å ha blitt skallet til. Tannskader. Ein påerson pågripen på… https://t.co/QSUDS0zvxF",0,NA,2017-12-03 04:15:35,NA,"937173443715399681",NA
"311","Kl. 0216. Bergen Sentrum. Mann slått ned og skal i følge vitner ha blitt sparka mens han lå nede. Bevisstløs. Kjørt… https://t.co/9LgLUrGQ5b",0,NA,2017-12-03 04:13:40,NA,"937172960217051136",NA
"312","Kl. 0022. Førde sentrum. Mann slått ned. Lettare skadd. Frakta til lokal legevakt. Ingen pågripen, men saken vert etterforska",0,NA,2017-12-03 04:06:26,NA,"937171142720270336",NA
"313","Kl. 0230: S/F-Sogndal. Mann slått ned. Frakta til Førde Sjukehus. Uvisst skadeomfang og hendelsesforløp Ingen mistenkte pågripen så langt.",0,NA,2017-12-02 04:00:33,NA,"936807272902148097",NA
"314","Kl. 0221. Bergen Sentrum. Mann plukka opp av sjøen av politipatrulje. Samtlige nødetatar på staden. Mannen kjørt ti… https://t.co/pHQwKadRfT",0,NA,2017-12-02 03:57:49,NA,"936806585296228352",NA
"315","Kl. 0154: Bergen Sentrum. 5 personar bortvist fra sentrum etter bråk utenfor utestad.",0,NA,2017-12-02 03:56:19,NA,"936806208589070337",NA
"316","Kl. 0143: Hordaland. Fyllingsdalen. Mann pågripen og innsatt i varetekt etter voldsepisode på privat adresse.",0,NA,2017-12-02 03:55:03,NA,"936805888752414725",NA
"317","kl. 0132 Hordaland. Bergen Sentrum: person påkjørt. Lettare skadd. Sak opprettet.",1,NA,2017-12-02 03:53:45,NA,"936805563219853312",NA
"318","Bergen, Verftet. Meldt om utagerende og beruset ung mann som lager bråk. Mistenkte ble bortvist fra stedet, men kom… https://t.co/r27XMUchwW",2,NA,2017-12-01 20:49:55,NA,"936698898407673861",NA
"319","Hordaland, Sædalen. Meldt om slagsmål i leilighet. En mann er slått med hammer og skiftenøkkel. Han har skader i ho… https://t.co/FjPCRsSZB8",2,NA,2017-12-01 17:51:02,NA,"936653881723023360",NA
"320","bilen har havnet utfor veien og landet på jernbanelinjen. Det var kun 1 person i bilen og vedkommende fremstår uska… https://t.co/N7c2mYRIN2",0,"politivest",2017-12-01 15:59:08,"936621443261063168","936625720964599808","916215618612973568"
"321","Hordaland: Hardangervegen ved Lone. Trafikkulykke - en bil har kjørt utfor vegen og havnet og ligger på siden. Poli… https://t.co/GNW5fEW2rj",0,NA,2017-12-01 15:42:08,NA,"936621443261063168",NA
"322","11:53. Sjøgaten i Bergen. Eldre kvinne gikk i vegen. Kvinna fulgt heim.",0,NA,2017-12-01 11:38:18,NA,"936560080035766273",NA
"323","11:32. Motorveg i Åsane i Bergen. Kvinne gjekk i vegen. Kvinna blir anmeldt.",0,NA,2017-12-01 11:36:40,NA,"936559672005398528",NA
"324","12:25. Puddefjordsbroen i Bergen. Mann går på brua.",2,NA,2017-12-01 11:35:21,NA,"936559338688270337",NA
"325","Brann Kipo. Brannen har starta på kjøkkenet.",0,NA,2017-12-01 10:57:37,NA,"936549841546760192",NA
"326","Brannen i Åsane er slukket. Uklar årsak. Mye røyk i huset.",0,NA,2017-12-01 10:30:35,NA,"936543040243683328",NA
"327","11:02. Kipo, Åsane i Bergen. Brann i kjeller.",0,NA,2017-12-01 10:05:50,NA,"936536811924525056",NA
"328","07:30. Lyderhornstunnelen i Bergen. Bil med stans i vestgåande tunnel.",0,NA,2017-12-01 06:49:57,NA,"936487514529062913",NA
"329","Personene ikke i relasjon. Slossing kom i gang etter krangel om penger.",0,"politivest",2017-12-01 02:03:19,"936365576188022784","936415382386216960","916215618612973568"
"330","0159: Utestedet Heidis Bier Bar, Håkonsgaten, Bergen: Vakt slått til. Noe opphovnet rundt et øye. Ikke behov for le… https://t.co/xKcGtZicrj",0,NA,2017-12-01 02:02:13,NA,"936415106921091072",NA
"331","Mannlig part besluttet innsatt i varetekt.",0,"politivest",2017-11-30 22:45:24,"936362892353556482","936365576188022784","916215618612973568"
"332","2258: Øvsttunvegen, Nesttun, Bergen:  Mann (57) skal ha slått til kvinne på adr. Skade/noen løse tenner? Kvinnen bl… https://t.co/qsQjalm1N2",0,NA,2017-11-30 22:34:44,NA,"936362892353556482",NA
"333","2325: Nattlandsveien, Bergen: UP stanset kjøretøy for vinglete kjøring og uten lys. Fører (mann 33) blir kjørt til… https://t.co/1jXpOuVqEs",1,NA,2017-11-30 22:31:21,NA,"936362036946227201",NA
"334","Hordaland. Sentrum. Ein mann pågripen etter truslar med kniv og utagerande oppførsel.",2,NA,2017-11-30 17:41:03,NA,"936288984610852864",NA
"335","Hordaland. Lagunen.  Mann og kvinne pågripen og innsett i varetekt etter utagerande oppførsel mot vektar og politipatrulje.",1,NA,2017-11-30 17:02:01,NA,"936279158673559554",NA
"336","Syklist køyrt med ambulanse til Haukeland sjukehus.  Politiet opprettar sak.",0,"politivest",2017-11-30 14:15:17,"936231693429694466","936237201419132933","916215618612973568"
"337","Åsane, Bergen. I rundkøyringa ved Åsane Terminal har det skjedd ei trafikkulykke. Det har vore ein samanstøyt mello… https://t.co/wHKEhgnSom",1,NA,2017-11-30 13:53:24,NA,"936231693429694466",NA
"338","Politiet opprettar sak. Det er ikkje mistanke om ruskøyring.",0,"politivest",2017-11-30 13:21:02,"936223118770786304","936223546929500161","916215618612973568"
"339","Bilane er no fjerna frå staden, og vegen er open. Vegentreprenør  har salta vegen i området.",0,"politivest",2017-11-30 13:19:20,"936218916946350080","936223118770786304","916215618612973568"
"340","Det var 2 personar i kvar bil. Alle er sjekka av ambulanse. Ei kvinne køyrd til legevakta i Sogndal. No pågår bilbe… https://t.co/v90qhn6Kfk",0,"politivest",2017-11-30 13:02:38,"936212567118069760","936218916946350080","916215618612973568"
"341","Det vert no dirigert trafikk forbi ulukkesstaden.",0,"politivest",2017-11-30 12:37:24,"936210343734505473","936212567118069760","916215618612973568"
"342","Politiet er på staden. Patruljen melder at det er veldig glatt føre.",0,"politivest",2017-11-30 12:28:34,"936209597018398721","936210343734505473","916215618612973568"
"343","Det er to involverte bilar, med to personar i kvar bil.",0,"politivest",2017-11-30 12:25:36,"936208292359081984","936209597018398721","916215618612973568"
"344","Rv. 55 v/Kvam, Sogndal. Det har vore ein frontkollisjon mellom 2 bilar. Naudetatane er på veg til staden.",0,NA,2017-11-30 12:20:25,NA,"936208292359081984",NA
"345","Ingen vart skadde. Politiet opprettar sak. Det er ikkje mistanke om promille. Heller ikkje gjort beslag i førarkort.",0,"politivest",2017-11-30 07:05:48,"936118352115896320","936129117807923200","916215618612973568"
"346","Ulykka skjedd i nordgåande køyrefelt, ca. 250 meter sør for krysset E39/Steinestøvegen. Vegen er no open i begge fe… https://t.co/ahgE9Tuy4O",0,"politivest",2017-11-30 06:23:02,"936113156715372544","936118352115896320","916215618612973568"
"347","E39 v/Hylkje. Meldt om trafikkulykke ved påkøyrsel bakfrå. Naudetatane er på veg til staden. Uvisst om det er perso… https://t.co/ReThuaN85R",1,NA,2017-11-30 06:02:23,NA,"936113156715372544",NA
"348","2110: Damsgård, Bergen: Mann (46) kjørt til legevakt for blodprøve. Mistenkt for å ha kjørt bil i ruspåvirket tilst… https://t.co/wIbxHJbB42",1,NA,2017-11-29 20:41:03,NA,"935971894708310016",NA
"349","1931: Bergen legevakt: Ruset mann (43) er aggressiv inne på legevakten. Slår i vegger og på en brusautomat. Virker… https://t.co/OQiKyHHGwC",2,NA,2017-11-29 19:17:34,NA,"935950885905141760",NA
"350","Den fornærmede/part 1 blir tatt med til sykehuset i Førde for røntgen. Slag mot ansikt og i magen. Ukjent alder så… https://t.co/OTkwE0j289",0,"politivest",2017-11-29 19:04:47,"935939106881843200","935947666034429952","916215618612973568"
"351","Ikke sett noe til de to mistenkte. Ut fra bilder fra overvåking er det stor sjanse for gjenkjennelse. Patrulje i ko… https://t.co/XulE21uwWK",1,"politivest",2017-11-29 18:52:34,"935936810596884486","935944594478567424","916215618612973568"
"352","Politiet opplyser at de har kontakt med både EN mistenkt og den fornærmede.  Ikke nevnt noen store skader på noen av partene.",0,"politivest",2017-11-29 18:30:46,"935937452434427904","935939106881843200","916215618612973568"
"353","1902: Gravensteinsgata, Sogndal: AMK melder at en person skal være slått til/angrepet av 3 personer. Ingen opplysni… https://t.co/tioaUfdd7N",0,NA,2017-11-29 18:24:12,NA,"935937452434427904",NA
"354","Fornærmede opplyser ha noe smerter i nakken. De mistenkte forlatt stedet til fots. Hendelse er reg. på videoovervåk… https://t.co/8PC8YvNsS7",0,"politivest",2017-11-29 18:21:39,"935931845551718400","935936810596884486","916215618612973568"
"355","1852: utenfor Coop, Minde Alle, Bergen: Meldt at to ungdommer skal ha slått og sparket en mann.  Vedk har ikke beho… https://t.co/RJNH6XrQyq",0,NA,2017-11-29 18:01:55,NA,"935931845551718400",NA
"356","Vest politidistrikt - mellom kl 0730 og 0830. Meldt om 6 stk hjort som er påkjørt forskjellige steder i distriktet.… https://t.co/ooTFvFzwlq",0,NA,2017-11-29 08:02:57,NA,"935781112986656768",NA
"357","Bergen, Nye Sandviksvei : nødetatene på stedet etter melding om utløst tåregass i leilighet. Ingen skadet, mindre omfang.",0,NA,2017-11-29 02:45:09,NA,"935701135360487424",NA
"358","Kjenestunnelen Vaksdal E16; bil i fjellvegg i området, ikkje meldt om personskade.",0,NA,2017-11-28 23:23:33,NA,"935650401210241025",NA
"359","Utvikfjellet: meldt om trailer som har velta, naudetatane på veg.",0,NA,2017-11-28 22:09:32,NA,"935631771357638656",NA
"360","Truleg ei skaterampe som har tatt fyr. Politiet lagar melding på saka.",1,"politivest",2017-11-28 19:39:42,"935584035556020224","935594065088925697","916215618612973568"
"361","Odda:Smelteverket:Politiet på staden",1,NA,2017-11-28 18:59:51,NA,"935584035556020224",NA
"362","Bergen: Krambua: Bil sleper annen bil. Meldt om farlege forbikøyringar under slepet. Til obs for andre vegfarande. Politiet på veg",1,NA,2017-11-28 17:34:16,NA,"935562500833206274",NA
"363","kl 1343; E39, Nesttuntunnelen i Bergen; Melding om mann som går i tunnelen. Ser forvirret ut. VTS har stengt tunnel… https://t.co/SCayTfLTla",0,NA,2017-11-28 12:46:34,NA,"935490098925375488",NA
"364","Ifølge ambulanse på stedet så kjøres fører til lokal legevakt for en undersøkelse. Fremstår som uskadd.",0,"politivest",2017-11-28 11:15:26,"935465481242398720","935467162591997952","916215618612973568"
"365","Brannvesen på stedet. 1 bil med 1 fører involvert.  Fører fremstår som uskadd. Ikke vært høy hastighet under utforkjøringen.",0,"politivest",2017-11-28 11:08:45,"935460377940414464","935465481242398720","916215618612973568"
"366","Kl. 1142; Kollsnes i Øygarden; Trafikkulykke. En personbil involvert. Ukjent skadeomfang. Ifølge melder meget glatt… https://t.co/3RtM8lKAUo",0,NA,2017-11-28 10:48:28,NA,"935460377940414464",NA
"367","Nødetater på stedet. En bil kjørt inn i et trafikklys. Større skader på bilen, to personer lettere skadet. Trafikken glir greit på stedet.",0,"politivest",2017-11-28 09:55:31,"935443875090567170","935447051227328512","916215618612973568"
"368","Kl 1036; Kleppestø på Askøy: trafikkulykke, en bil kjørt av veien. Ukjent skadeomfang. Nødetater på vei til stedet.",0,NA,2017-11-28 09:42:54,NA,"935443875090567170",NA
"369","Dyret avlivet. Vegen er åpen for fri ferdsel.",0,"politivest",2017-11-28 08:31:47,"935421058634698753","935425978498781184","916215618612973568"
"370","Kl 0902; Rv5 v/ Kaupanger, Sogndal. En påkjørt hjort ligger i veibanen. En del trafikale problemer. Vi kjører til s… https://t.co/qb1jjUzsa0",1,NA,2017-11-28 08:12:14,NA,"935421058634698753",NA
"371","RV555 fra Kolltveittunnelen til Bergen sentrum + påkjøringsveier: Meldt om mye kø, til dels stillestående. Ettersle… https://t.co/xIPCkyClwl",0,NA,2017-11-28 08:05:18,NA,"935419313913319425",NA
"372","Kl. 0827; Bergen Lufthavn; Vært varmgang i bremser på en fueltruck. Medførte litt røyk. Håndtert av brannvesen på l… https://t.co/JrmcAHtWEy",0,NA,2017-11-28 07:47:29,NA,"935414832219742208",NA
"373","Lyderhornstunnelen er åpen igjen. Entreprenør sjekket tunneltaket. Alt ok. En bil truffet av steinen. Mindre skader… https://t.co/Zyr1jQ4SBt",1,"politivest",2017-11-28 07:09:18,"935403776667803648","935405221324484608","916215618612973568"
"374","Politi på stedet melder om at trafikken flyter fint på omkjøringsveien. Forvent likevel redusert fremkommelighet fr… https://t.co/OFbhyUd1Rd",0,"politivest",2017-11-28 07:03:33,"935400020106514432","935403776667803648","916215618612973568"
"375","Kl 0732: Lyderhornstunnelen i Bergen retn. MOT sentrum er stengt. Nedfall fra tak. Entreprenør på vei til stedet. U… https://t.co/Ds1Ps8Gey7",0,NA,2017-11-28 06:48:38,NA,"935400020106514432",NA
"376","Tunnelen er åpnet igjen.",0,"politivest",2017-11-28 05:38:31,"935378018343809024","935382373637804032","916215618612973568"
"377","Bergen, Lyderhorntunnelen retning sentrum. Bil med stans, bilberger er på vei. Tunnelen er stengt.",1,NA,2017-11-28 05:21:12,NA,"935378018343809024",NA
"378","Ingen personskade, bilberging rekvirert til stedet. https://t.co/XlnY86INyr",1,NA,2017-11-27 17:28:46,NA,"935198727874195456",NA
"379","Politi og ambulanse på stedet, ikke meldt om alvorlig personskade. Manuell dirigering av trafikken https://t.co/HXTKpEqser",0,NA,2017-11-27 17:16:33,NA,"935195654590271488",NA
"380","Fv 5 ved Fodnes fergekai: To biler har kollidert front mot front.  Nødetater på vei til stedet",0,NA,2017-11-27 17:12:32,NA,"935194644203425792",NA
"381","Kl 1733 Garnesvegen: Sammenstøt mellom bil og mc, fører av mc har smerter i en fot. Tilsett av ambulansepersonell på stedet",0,NA,2017-11-27 17:10:05,NA,"935194024364990464",NA
"382","Begge kjøres lokal legevakt for sjekk.",0,"politivest",2017-11-27 13:56:15,"935139163304857600","935145246278733825","916215618612973568"
"383","Store materielle skader. 2 personer i bilen.  Nødetater er på stedet",0,"politivest",2017-11-27 13:32:05,"935137490247278592","935139163304857600","916215618612973568"
"384","Beltestad, Uggdal - Meldt om trafikkulykke. En bil kjørt i fjellveggen. Nødetatene er på vei til stedet.",0,NA,2017-11-27 13:25:26,NA,"935137490247278592",NA
"385","Amfi Os - meldt om 2 stk butikktyver - en tyv holdt tilbake. Den andre tyven løp ut fra butikken, kom tilbake etter… https://t.co/wlcmhO6Gll",1,NA,2017-11-27 11:20:13,NA,"935105977573105665",NA
"386","Veien er ryddet.",0,"politivest",2017-11-27 09:56:52,"935062659162083329","935085004916514817","916215618612973568"
"387","Idrettsvegen, Måløy - Meldt om trailer som står på tvers i vegbanen. Tungberger er på veg mot stedet.",0,NA,2017-11-27 08:28:05,NA,"935062659162083329",NA
"388","Bil står i ene kjørefeltet. Igangsatt manuell dirigering.",0,"politivest",2017-11-27 05:30:28,"934992778945286144","935017962733490176","916215618612973568"
"389","Bilen har kjørt i retning Tysnes. Mannlig bilfører (20-30 årene).",0,"politivest",2017-11-27 03:50:24,"934987049580589056","934992778945286144","916215618612973568"
"390","Har kun vært fører av bilen. Så langt uviss skadeomfang på vedkommende. Tunnel er fremdeles stengt.",0,"politivest",2017-11-27 03:27:38,"934978916833529856","934987049580589056","916215618612973568"
"391","Sak opprettes.",0,"politivest",2017-11-27 03:24:44,"934984080902549504","934986320446976003","916215618612973568"
"392","Politi har som sagt kontakt med en av bilførerne, mann (19). Så langt ikke sett noe til person nr 2. Politi gjør undersøkelser på stedet.",0,"politivest",2017-11-27 03:17:50,"934976187591548928","934984582084153344","916215618612973568"
"393","3 personer var i leiligheten. Ingen skader,ei heller på personer.  Røyk og pulver fra apparat er i leiligheten. Lei… https://t.co/dw16NrhYEQ",0,"politivest",2017-11-27 03:15:50,"934982731469115392","934984080902549504","916215618612973568"
"394","0332: Sverres gate, Bergen sentrum: Meldt om mindre branntilfelle fra leilighet i 3 etasje. En pizzaeske har blitt… https://t.co/1biTRam7Z9",0,NA,2017-11-27 03:10:28,NA,"934982731469115392",NA
"395","Luftambulanse har landet. Fører/pasient er ute av bilen.",0,"politivest",2017-11-27 02:55:19,"934975127787331584","934978916833529856","916215618612973568"
"396","0256: Industriområde, Galteråsen, Isdalstø, Nordhordland: Meldt om personer på området som trolig forsøker å stjele… https://t.co/NY2hV3YSlT",0,NA,2017-11-27 02:44:28,NA,"934976187591548928",NA
"397","Tunnelen er stengt. Ambulanse er fremme på stedet.",0,"politivest",2017-11-27 02:40:16,"934973460794826755","934975127787331584","916215618612973568"
"398","0322: rv 49, Stussvikhovdatunnelen, Søre Fusa. Bil kjørt i tunnelveggen (inne i tunnelen). Airbag utløst. Ukjent sk… https://t.co/lZPrClFgw0",0,NA,2017-11-27 02:33:38,NA,"934973460794826755",NA
"399","Fører har også kjørt uten å ha førerrett for kl B (personbil).",0,"politivest",2017-11-26 23:59:16,"934933680002301953","934934613457342464","916215618612973568"
"400","2338: Øyravegen, Naustdal, S&amp;F: UP stanset kjøretøy hvor mannlig bilfører (20) blir fremstilt for blodprøve. Misten… https://t.co/dxO1ZjSWMJ",0,NA,2017-11-26 23:55:34,NA,"934933680002301953",NA
"401","Mindre diesellekkasje frå ei pumpe. Ingen brann eller annan dramatikk.",0,"politivest",2017-11-26 17:57:26,"934842512065355777","934843552147886081","916215618612973568"
"402","Ved Shell-stasjonen i Bøjarnesvegen, Bergen, er det meldt om lekkasje, truleg diesel. Brannvesenet og politiet er på veg til staden.",1,NA,2017-11-26 17:53:18,NA,"934842512065355777",NA
"403","Kl 1342 vart det meldt om funn av ein død person i Førdefjorden ved Hornnes. Den omkomne vart funne av leitemannska… https://t.co/gvqOrwP38O",0,NA,2017-11-26 14:38:59,NA,"934793612243718146",NA
"404","RØLDAL - innbrot i skisenteret, 2 personar stakk fra staden. Bilførfølgelse etter stolen bil,endte med 2 pågrepne r… https://t.co/OHMGmIwZvi",5,NA,2017-11-26 09:51:04,NA,"934721156271222785",NA
"405","Ingen tatt av raset",2,"politivest",2017-11-26 05:31:10,"934651858899095552","934655750013583361","916215618612973568"
"406","0609: Fv7, ,Tokagjelet, Kvam: Jordras stenger veien. Ikke så stort ras, men det må bl.a. kappes noen trær. Hjullast… https://t.co/eawDyKUUsJ",1,NA,2017-11-26 05:15:42,NA,"934651858899095552",NA
"407","Personene er dimittert. Saker opprettes. Ta kontakt med Os lmktr. over helgen for flere opplysninger.",0,"politivest",2017-11-26 03:22:48,"934568482678681600","934623444372803584","916215618612973568"
"408","Patruljen har avsluttet. Ikke behov for legetilsyn. Følges opp videre",0,"politivest",2017-11-26 03:18:16,"934600679645118466","934622305585696772","916215618612973568"
"409","0231: Breidarheimen samfunnshus, Byrkjelo, Gloppen: Meldt om støy og bråk. Politiet på stedet. I kontakt med en per… https://t.co/QnMDbT4Jv4",0,NA,2017-11-26 01:52:20,NA,"934600679645118466",NA
"410","Innsettes drukkenskapsarrest. Anm ordensforstyrrelse.",0,"politivest",2017-11-26 01:47:58,"934588250810970112","934599580641058816","916215618612973568"
"411","0230: Avslutter søk for natten. Oppretter observasjonsposter på to steder langs elven. Som tidligere nevnt: Starter opp igjen fra kl 0900.",0,"politivest",2017-11-26 01:35:50,"934585186121023488","934596524482465794","916215618612973568"
"412","0150: Bankgaten, Bergen sentrum: På utested ""Bank1Bar"" har politiet tatt med seg en beruset mann (45) etter ordensf… https://t.co/1ta240EXMX",2,NA,2017-11-26 01:02:57,NA,"934588250810970112",NA
"413","Leteaksjon, Førde: Natt til søndag 26/11= Søk på ulike steder av politi og repr. fra Røde Kors og Norske redningshu… https://t.co/AZeyLDbddr",0,"politivest",2017-11-26 00:50:46,"934336305760296960","934585186121023488","916215618612973568"
"414","Utlufting pågår. Amb avslutter. Ingen skadet.",0,"politivest",2017-11-26 00:39:56,"934580535262892034","934582457705422848","916215618612973568"
"415","Bekreftet tørrkoking. I kontakt med huseier. Ikke opplyst personskade.",0,"politivest",2017-11-26 00:32:17,"934576126306942976","934580535262892034","916215618612973568"
"416","0108: Løhøyen, Alversund, Nordhordland: Meldt om røyk i bolig. Røykvarslet utløst. Nødetater på veg. Opplyst tørrko… https://t.co/i4qliT61dL",0,NA,2017-11-26 00:14:46,NA,"934576126306942976",NA
"417","Bilfører skal ha kjørt over foten på en mann (19) like i forkant av ulykken. Skal ha skjedd i fotgjengerfelt.",0,"politivest",2017-11-25 23:47:00,"934564071319457792","934569136293806080","916215618612973568"
"418","2322: Mobergsbakken, Os: Patruljen i kontakt med personer som blir anmeldt for bruk/besittelse narkotika. Pr nå i kontakt med tre personer.",0,NA,2017-11-25 23:44:24,NA,"934568482678681600",NA
"419","Mistenkte var sovnet på rommet. Sammen med andre på hotellet. Vurdert å bli liggende på stedet så lenge alt har roe… https://t.co/aj2BFhl4TL",0,"politivest",2017-11-25 23:36:14,"934556597023625216","934566425989206017","916215618612973568"
"420","2354: Storevegen, Øvre Årdal: Mann (19) innsettes i varetekt etter vold mot off. tjenestepers, ordensforstyrrelse.… https://t.co/rawCT8Mpqw",0,NA,2017-11-25 23:34:05,NA,"934565885162946560",NA
"421","Bilfører blir kjørt legevakt for blodprøve. Mistanke påvirkning rus. Bil er hentet.",0,"politivest",2017-11-25 23:26:52,"934556208073199616","934564071319457792","916215618612973568"
"422","2310: Myrkdalen hotel, Voss: Mannlig gjest skaper ordensproblem. Kastet på flasker, beruset, umulig og aggressiv. E… https://t.co/YpzHv80u8D",1,NA,2017-11-25 22:57:10,NA,"934556597023625216",NA
"423","2345: Rundkjøring, Lagunen storsenter, Bergen sør: Bil har veltet. Ligger i sørgående felt. Kun fører i bilen. Mann… https://t.co/NTFJKqe2lA",0,NA,2017-11-25 22:55:37,NA,"934556208073199616",NA
"424","Det er 82 år gamle Jorunn Molnes me leitar etter i Førde.  Vedlagte bilde er frå Elvatorget, Naustdalsvegen 1A,  de… https://t.co/jQ6ZeEKFAA",3,"politivest",2017-11-25 18:53:54,"934288979070996480","934495378082328580","916215618612973568"
"425","Rv. 48 Uskedalen i Kvinnherad kl. 1609. Meldt om trafikkulykke. Ein involvert bil med ein person. Førar bevisst og… https://t.co/by4cBMdFut",1,NA,2017-11-25 15:52:32,NA,"934449735435456512",NA
"426","Hordaland:Bjorøy: Meldt om tjuveri av ein Askeladden 475 Freestyle fritidsbåt med 60 HK Suzuki. Har skjedd i  løpet… https://t.co/Q9qM2RAY8b",1,NA,2017-11-25 13:03:39,NA,"934407231579320321",NA
"427","Rettelse: Hittil meldt om 7 bilar som har blitt skada",0,"politivest",2017-11-25 11:28:50,"934362936948162560","934383372947873793","916215618612973568"
"428","Politi og ambulanse ferdig på staden. Vegen er opna. To skadde transportert av helse, ein i luftambulanse og ein  i ambulanse.",0,"politivest",2017-11-25 11:18:27,"934365034238619648","934380757438599168","916215618612973568"
"429",".",1,"politivest",2017-11-25 11:12:31,"934376695456550912","934379265600163840","916215618612973568"
"430","Politi og luftambulanse på staden kl ca 1120",0,"politivest",2017-11-25 11:02:18,"934365034238619648","934376695456550912","916215618612973568"
"431","Hordaland:Radøyvegen-Manger: Trafikkulukke med personskade. Meldt om to skadde og noko lekkasjar frå bilane. Brannv… https://t.co/Tjg7PQaTxh",0,NA,2017-11-25 10:15:58,NA,"934365034238619648",NA
"432","Bergen: Formannsvei-Chrstinegård-Fjellveien: 6 bilar har vore utsett for skadeverk. Bileigarane er varsla og bedt o… https://t.co/PiY10I0Fo3",0,NA,2017-11-25 10:07:38,NA,"934362936948162560",NA
"433","Bergen - . Formannsvei - flere personbilar har fått knust rutane i løpet av natten.",0,NA,2017-11-25 08:23:32,NA,"934336738507575297",NA
"434","FØRDE - beskrivelse av kvinnen, 82 år, ca 150 cm, skjørt, genser, skaut, hvit hår.",0,NA,2017-11-25 08:21:49,NA,"934336305760296960",NA
"435","FØRDE - kvinne 82 forsatt sakna. Søk etter kvinnen pågår. Politiet oppmoder innbyggere i Førde til å se etter kvinnen.",0,NA,2017-11-25 08:08:03,NA,"934332843127427073",NA
"436","0048: Torget, Bergen sentrum: To menn (20 og 48) innsatt i drukkenskapsarrest, etter ordensforstyrrelse. Hissig og… https://t.co/7vtOxpEfjQ",1,NA,2017-11-25 05:32:09,NA,"934293607590359041",NA
"437","Repr. fra brannvesen avslutter.",1,"politivest",2017-11-25 05:13:45,"934287283200626689","934288979070996480","916215618612973568"
"438","Kl 0600: Søk pågår fremdeles. Luftambulanse ble benyttet en kort periode like etter oppdraget startet. NÅ er politi… https://t.co/afVLfoT8j7",0,"politivest",2017-11-25 05:07:01,"934194926912524289","934287283200626689","916215618612973568"
"439","0236: Jordbruksskolen, Voss: Mann (30) tatt med til legevakt for blodprøve. Mist å ha kjørt bil i alkoholpåvirket t… https://t.co/do0XuV0hy6",1,NA,2017-11-25 02:33:25,NA,"934248630889992193",NA
"440","0200: Sunnfjord hotel, Førde: Utenl. mann (48) har kommet til stedet og sparket i dørene til hotellet. Roper og skr… https://t.co/1kGsrVPl5m",1,NA,2017-11-25 02:28:42,NA,"934247443931320320",NA
"441","0110: Zachariasbryggen, Bergen sentrum: Kvinne (38) til slutt plassert i drukkenskapsarrest, etter å ha vært krangl… https://t.co/JEn10a9cLP",0,NA,2017-11-25 02:24:23,NA,"934246355924652033",NA
"442","0034: Vaskerelven, Bergen sentrum: Fra utestedet ""Dråpen"" ble en mann på 66 år bortvist etter å ha vært kranglete o… https://t.co/KfVZXDM6x3",0,NA,2017-11-25 02:21:52,NA,"934245724258295810",NA
"443","0001: Lofthus, Hardanger: Kranglete og beruset mann vil ikke forlate stedet. Ordensproblem. Ble etterhvert tatt hån… https://t.co/pE9bDt2vFB",0,NA,2017-11-25 02:19:40,NA,"934245170324889600",NA
"444","2320: Biblioteket bar, Bergen sentrum: Vanskelig gjest. Kranglete og amper med vakter mm. Mann (48) i samtale med p… https://t.co/ggJAfn3G7n",0,NA,2017-11-25 02:17:15,NA,"934244562771632134",NA
"445","Politiet er ute å leter. Røde Kors Hjelpekorps og Norske redningshunder er nå kontaktet. Er i gang med å skaffe personell til søk.",4,"politivest",2017-11-24 23:00:01,"934194492143558656","934194926912524289","916215618612973568"
"446","2302: Langebruvegen, Førde: Dement kvinne (82) savnet fra inst/omsorgsboliger. Ca 150 cm. Hvitt hår. Går med skaut… https://t.co/moocwHk62o",2,NA,2017-11-24 22:58:18,NA,"934194492143558656",NA
"447","Førde - Klette tunellen - trafikkulykka, naudetatene på veg mot staden",1,NA,2017-11-24 15:37:55,NA,"934083667919548417",NA
"448","0644: Tinghuset i Bergen, meld om innbrot. Politiet på staden og gjer undersøkelsar, uviss kva som er stole",0,NA,2017-11-24 06:15:28,NA,"933942123170279424",NA
"449","1955: Flaktveit, Bergen nord: En bil skal ha stanset i krysset opp mot Flaktveit. I nærheten av yrkesskolen. Er pas… https://t.co/tx1e9m7hl2",0,NA,2017-11-23 19:07:05,NA,"933773918820855809",NA
"450","Politi har vært på stedet. Vogntog er borte. Trafikken går som normalt.",0,"politivest",2017-11-23 18:14:30,"933753977157636097","933760686550863873","916215618612973568"
"451","NAF er på veg med bergingsbil.",0,"politivest",2017-11-23 17:52:02,"933753296573157377","933755032457170944","916215618612973568"
"452","Ikke mottatt nye opplysninger fra stedet. Ikke meldt om kø. Trafikken kan passere.",0,"politivest",2017-11-23 17:47:51,"933747611177308160","933753977157636097","916215618612973568"
"453","Lyktestolpe er brukket. Dekk ok. Ingen skadet. Snø- og slapseføre. Trafikken går forbi. Ingen sak.",0,"politivest",2017-11-23 17:45:08,"933751028910055424","933753296573157377","916215618612973568"
